0 1 2
75 90 1
75 91 6
75 92 9
75 93 10
75 94 8
75 95 8
75 96 6
75 97 2
75 98 4
75 99 2
76 77 7
76 78 10
76 79 8
76 80 3
76 81 2
76 82 5
76 83 10
76 84 7
76 85 3
76 86 7
76 87 7
76 88 7
76 89 3
76 90 2
76 91 6
76 92 10
76 93 7
76 94 4
76 95 7
76 96 4
76 97 2
76 98 7
76 99 2
77 78 8
77 79 8
77 80 6
77 81 5
77 82 6
77 83 8
77 84 10
77 85 1
77 86 3
77 87 6
77 88 3
77 89 1
77 90 6
77 91 8
77 92 2
77 93 8
77 94 5
77 95 3
77 96 3
77 97 7
77 98 6
77 99 4
78 79 7
78 80 2
78 81 5
78 82 3
78 83 9
78 84 3
78 85 8
78 86 7
78 87 3
78 88 8
78 89 1
78 90 4
78 91 2
78 92 6
78 93 5
78 94 9
78 95 8
78 96 10
78 97 9
78 98 10
78 99 7
79 80 3
79 81 4
79 82 3
79 83 10
79 84 7
79 85 7
79 86 8
79 87 4
79 88 7
79 89 4
79 90 3
79 91 4
79 92 1
79 93 9
79 94 6
79 95 4
79 96 3
79 97 7
79 98 9
79 99 2
80 81 10
80 82 9
80 83 3
80 84 7
80 85 10
80 86 1
80 87 4
80 88 7
80 89 6
80 90 2
80 91 9
80 92 2
80 93 6
80 94 9
80 95 6
80 96 7
80 97 4
80 98 4
80 99 4
81 82 2
81 83 7
81 84 10
81 85 6
81 86 4
81 87 8
81 88 3
81 89 8
81 90 4
81 91 2
81 92 8
81 93 2
81 94 2
81 95 5
81 96 1
81 97 5
81 98 8
81 99 3
82 83 2
82 84 1
82 85 2
82 86 4
82 87 3
82 88 7
82 89 3
82 90 2
82 91 1
82 92 2
82 93 8
82 94 1
82 95 4
82 96 3
82 97 1
82 98 2
82 99 10
83 84 7
83 85 6
83 86 2
83 87 4
83 88 9
83 89 6
83 90 7
83 91 3
83 92 2
83 93 3
83 94 3
83 95 8
83 96 8
83 97 7
83 98 5
83 99 4
84 85 10
84 86 2
84 87 5
84 88 8
84 89 5
84 90 3
84 91 2
84 92 10
84 93 7
84 94 7
84 95 6
84 96 6
84 97 4
84 98 10
84 99 4
85 86 3
85 87 10
85 88 6
85 89 8
85 90 2
85 91 2
85 92 4
85 93 10
85 94 7
85 95 3
85 96 7
85 97 5
85 98 3
85 99 7
86 87 3
86 88 4
86 89 10
86 90 1
86 91 2
86 92 10
86 93 2
86 94 1
86 95 2
86 96 1
86 97 2
86 98 2
86 99 2
87 88 1
87 89 8
87 90 2
87 91 4
87 92 9
87 93 3
87 94 4
87 95 3
87 96 9
87 97 3
87 98 5
87 99 4
88 89 4
88 90 7
88 91 4
88 92 7
88 93 2
88 94 4
88 95 7
88 96 5
88 97 5
88 98 9
88 99 4
89 90 10
89 91 10
89 92 8
89 93 10
89 94 9
89 95 4
89 96 10
89 97 5
89 98 6
89 99 5
90 91 9
90 92 10
90 93 9
90 94 7
90 95 4
90 96 6
90 97 2
90 98 2
90 99 9
91 92 2
91 93 7
91 94 4
91 95 4
91 96 7
91 97 1
91 98 9
91 99 8
92 93 7
92 94 2
92 95 10
92 96 1
92 97 9
92 98 5
92 99 5
93 94 6
93 95 8
93 96 8
93 97 2
93 98 6
93 99 5
94 95 6
94 96 5
94 97 7
94 98 9
94 99 6
95 96 6
95 97 10
95 98 10
95 99 10
96 97 3
96 98 5
96 99 4
97 98 10
97 99 1
98 99 8
